ip,timestamp,method,url,response_code,response_size
50.51.132.84,2026-01-08T04:58:37.634004,DELETE,blog,500,248
138.39.119.239,2026-02-16T05:17:31.614485,PUT,blog/list/category,301,1284
2.114.16.59,2026-01-05T17:35:11.751007,PUT,app/tags/list,404,6505
80.236.175.20,2026-02-07T07:34:05.784121,PUT,search/tag/search,404,4955
70.104.21.159,2026-02-26T13:40:39.328289,GET,categories/category/list,301,308
176.89.253.232,2026-02-06T19:17:03.941154,GET,explore/wp-content,200,730
223.47.214.148,2026-01-31T19:22:47.511961,GET,tag/categories,500,4556
47.236.151.16,2026-02-19T10:35:33.873367,DELETE,list,500,9366
221.69.107.233,2026-02-02T11:07:16.113316,DELETE,category/tags/blog,500,3777
49.10.86.214,2026-01-31T10:46:53.453855,DELETE,explore,301,701
53.7.100.251,2026-01-19T14:39:40.933055,DELETE,tags/categories,500,6452
100.223.37.92,2026-01-18T21:04:14.416420,PUT,blog/posts,404,4249
172.158.142.18,2026-01-20T12:58:34.473969,POST,search/category/search,404,4354
52.122.213.144,2026-01-04T06:59:19.096152,GET,main/category,404,6286
26.237.204.247,2026-01-09T07:29:49.545344,POST,explore,200,757
64.247.2.16,2026-02-19T19:24:13.967165,DELETE,search,301,4093
105.199.11.111,2026-01-01T07:27:14.129071,DELETE,app/search/category,301,8810
134.209.178.225,2026-01-19T17:29:49.198758,POST,main/explore/list,200,7416
32.229.81.29,2026-01-24T10:38:31.374710,GET,explore/list,200,5601
42.231.186.205,2026-01-28T05:07:52.479333,DELETE,explore,200,1887
177.163.66.239,2026-02-21T21:31:10.572597,GET,app/explore/categories,404,9189
137.113.77.55,2026-02-21T06:29:30.553375,GET,list/posts/main,200,5098
14.69.98.149,2026-01-13T11:35:11.394333,PUT,category,301,8840
106.244.87.244,2026-01-18T02:38:26.022352,DELETE,explore/tag,404,3896
41.85.186.144,2026-02-23T20:22:15.262278,DELETE,blog/app,301,1118
195.92.186.72,2026-01-16T19:05:03.710740,GET,search/category/main,500,7652
144.21.82.70,2026-02-16T18:42:46.367158,GET,category/tags,404,5390
82.17.220.160,2026-01-06T21:22:32.981100,GET,tags,301,6403
183.155.158.114,2026-01-05T06:38:04.855029,POST,posts/explore,404,6023
185.32.177.111,2026-02-16T13:01:46.792296,POST,search/posts,301,3219
188.94.16.207,2026-01-30T15:55:23.399127,PUT,search/tags,500,3626
23.132.64.135,2026-01-29T18:57:53.260347,GET,category/blog/category,500,9982
129.231.239.204,2026-01-23T21:06:18.254265,PUT,explore/app/tags,500,266
181.60.253.144,2026-02-15T13:25:32.533437,POST,explore/tag,500,5973
69.85.54.72,2026-01-23T01:51:04.062007,POST,category/tag,200,6818
76.121.128.43,2026-02-19T12:45:35.629125,GET,posts,404,5290
73.190.75.113,2026-02-23T15:39:33.594739,DELETE,posts,301,7708
25.43.182.229,2026-01-02T05:58:08.692990,POST,explore/tag/tags,404,2356
49.207.36.188,2026-01-06T20:43:31.650023,POST,explore/list/explore,200,6619
87.255.152.71,2026-01-16T02:33:49.267388,POST,search,404,1822
190.100.14.43,2026-02-25T14:10:12.705760,POST,main,404,1327
7.108.92.224,2026-01-02T02:34:13.407924,PUT,posts/tag,301,1758
144.209.176.142,2026-02-18T13:17:42.378737,PUT,tags/posts,404,5654
164.220.38.35,2026-02-20T01:44:08.611911,POST,posts/categories,301,4938
134.54.146.176,2026-01-25T08:50:10.878577,POST,main/app,500,5348
102.182.55.149,2026-02-13T01:37:55.908952,PUT,categories,200,7255
26.110.136.70,2026-01-01T22:38:56.019542,GET,posts/category/app,500,3101
135.9.61.57,2026-01-04T15:52:41.995034,POST,explore/explore,301,2963
71.0.227.12,2026-01-08T18:20:10.888381,GET,search/blog,200,1294
211.13.123.206,2026-01-02T19:54:30.372818,PUT,tag/search/blog,200,8421
169.227.25.206,2026-02-24T09:42:53.738466,POST,blog,404,6478
42.82.146.69,2026-01-08T02:40:38.017001,PUT,search/categories/tag,404,1669
9.22.155.100,2026-02-19T17:30:55.138052,DELETE,posts/categories/posts,404,4727
60.59.194.95,2026-02-02T08:42:03.288922,DELETE,explore/tag,301,4028
206.231.139.232,2026-01-05T03:46:03.395724,PUT,blog,200,3780
101.90.143.43,2026-02-11T20:06:12.802037,PUT,main/search/wp-content,500,2318
29.52.234.126,2026-02-06T23:31:46.433927,DELETE,search/blog,301,3289
77.234.3.154,2026-02-21T07:49:47.416296,GET,app,301,5011
70.139.111.39,2026-01-18T02:35:49.239053,DELETE,search,404,4483
125.98.102.18,2026-01-21T02:39:08.054921,PUT,posts/categories,200,9072
124.217.152.214,2026-01-11T18:25:38.039373,PUT,app,404,1851
2.33.251.198,2026-01-24T20:36:10.107083,DELETE,list/app,200,4540
149.224.232.99,2026-02-03T02:18:05.454113,GET,tags,404,5585
8.187.45.15,2026-01-06T17:57:57.811802,POST,app/blog/tags,404,8608
214.141.236.208,2026-01-11T03:09:19.119645,POST,tags,200,4008
25.113.25.251,2026-02-18T11:47:26.305192,POST,tags,301,3435
11.106.104.103,2026-02-24T01:15:39.826769,PUT,blog/main,404,4185
204.70.64.103,2026-01-24T21:20:38.487938,PUT,explore/app/app,404,8103
79.45.118.131,2026-01-06T10:09:29.033537,PUT,search/categories/main,404,9620
162.76.205.249,2026-01-12T05:29:32.056078,GET,explore/blog/tags,404,5077
201.28.64.17,2026-01-04T21:49:56.912008,GET,category/app,301,7145
158.135.112.226,2026-02-04T21:05:55.981229,PUT,wp-content/main,200,6083
98.253.216.48,2026-01-21T20:31:14.544389,DELETE,explore,301,3857
98.142.3.99,2026-01-26T21:18:13.429482,PUT,main/main/explore,500,2422
128.107.73.106,2026-01-19T10:49:29.157535,DELETE,app/app,301,9794
48.163.213.134,2026-02-25T22:18:36.178987,PUT,posts/app,404,5262
118.137.245.176,2026-01-03T00:55:49.010702,GET,search,500,7834
46.138.170.131,2026-02-10T01:34:54.676115,POST,blog/posts/tag,301,9503
203.61.134.178,2026-01-21T01:56:26.935046,PUT,app,404,8070
129.113.112.112,2026-01-22T02:48:48.665789,POST,list/wp-content,404,8157
23.219.189.80,2026-01-26T02:24:59.540099,PUT,tag,200,6557
209.146.128.120,2026-01-02T23:05:48.525037,DELETE,explore/categories/explore,200,2054
72.177.54.184,2026-02-18T14:14:31.793521,GET,category/wp-content/blog,200,1139
219.95.187.164,2026-01-21T06:52:24.991073,PUT,posts/app/categories,404,6197
192.249.62.235,2026-01-08T19:31:28.903287,POST,list/explore,301,7921
182.111.173.168,2026-02-15T04:30:50.856355,GET,explore/posts/blog,404,9642
46.52.9.90,2026-02-14T03:51:45.242630,GET,app,301,3427
3.91.28.137,2026-02-11T16:21:10.139977,DELETE,category/search,301,1995
91.165.111.168,2026-02-20T14:20:16.701953,DELETE,tags/blog,500,994
136.182.54.244,2026-01-23T06:59:49.401225,PUT,tags,404,6991
49.191.129.62,2026-01-31T15:33:33.777740,PUT,wp-content/list/tag,500,6345
7.123.126.67,2026-02-16T17:11:36.500553,POST,categories/explore,200,6052
175.59.166.171,2026-01-14T00:19:27.916448,DELETE,blog/main,404,6459
122.11.249.42,2026-02-09T17:12:09.010061,DELETE,categories/app/wp-content,301,4884
223.114.114.92,2026-02-23T22:14:52.634640,GET,explore,500,3063
178.176.218.123,2026-02-12T06:42:35.788310,DELETE,category/blog,404,6657
181.112.107.235,2026-01-20T14:09:25.186622,GET,category/category/posts,500,2582
64.95.16.106,2026-02-06T11:11:52.438517,PUT,main/app/main,200,5779
2.124.185.206,2026-01-05T22:41:43.025826,GET,tags/category/app,500,767
112.54.44.183,2026-01-23T10:36:17.043161,DELETE,explore,500,2387
212.239.248.201,2026-02-04T14:04:52.801518,DELETE,tags/tags/list,301,8529
44.81.100.153,2026-02-07T13:44:32.521596,GET,search,301,853
17.29.120.76,2026-02-11T08:45:22.334110,PUT,explore,500,1945
215.201.146.80,2026-01-04T14:29:40.842556,DELETE,list/list,200,1287
130.234.59.193,2026-02-06T21:31:01.848953,PUT,explore/categories,301,8680
10.251.144.53,2026-02-09T11:16:49.578998,PUT,tags,200,1656
22.119.158.191,2026-01-30T00:27:25.212489,PUT,main,200,7188
129.162.186.133,2026-02-23T18:28:35.086702,POST,category/app/explore,301,8955
211.195.130.145,2026-02-26T21:23:18.800203,DELETE,app/blog/blog,301,3969
70.98.43.225,2026-02-13T05:28:57.747915,DELETE,wp-content/tag/posts,200,4770
195.58.237.18,2026-01-16T00:38:55.308017,PUT,blog/list,301,7759
162.165.200.166,2026-01-04T10:17:58.256218,DELETE,blog/categories,404,7466
180.55.213.43,2026-01-19T22:55:46.857767,POST,wp-content,500,6238
126.247.41.253,2026-02-08T17:38:21.659305,POST,tags,301,7088
135.65.16.254,2026-02-04T00:51:20.999176,PUT,app/search/tags,500,6047
186.148.122.25,2026-02-21T19:50:58.432555,PUT,tag/categories,500,6695
51.112.76.192,2026-01-28T11:32:05.611672,DELETE,blog,301,3978
204.91.248.153,2026-01-06T01:40:34.774105,DELETE,main/blog/list,404,1139
144.75.26.243,2026-01-17T13:36:59.806822,DELETE,explore,301,2821
175.255.11.50,2026-02-28T02:29:54.351626,PUT,explore/tags/blog,404,1614
9.230.126.216,2026-02-15T08:48:06.290557,PUT,main/categories/app,500,7324
164.251.81.86,2026-02-26T11:19:08.321906,GET,blog/category,301,1552
97.215.212.16,2026-01-21T12:41:59.066570,PUT,app,500,5831
54.2.56.191,2026-02-19T23:31:31.962133,GET,blog/tags/posts,200,3926
203.22.198.175,2026-01-08T17:40:30.398422,DELETE,wp-content,404,7616
215.96.75.216,2026-01-21T20:22:14.433267,DELETE,tag/tag/category,200,5764
3.33.101.95,2026-01-04T12:27:27.126843,GET,wp-content,301,5795
187.64.59.179,2026-01-22T14:39:12.565270,DELETE,blog/category/wp-content,404,3546
130.135.2.87,2026-02-20T02:06:28.644252,PUT,category/list,301,5963
59.199.145.255,2026-02-18T18:53:16.418989,GET,app,200,1064
134.128.180.33,2026-02-09T22:06:43.884005,PUT,blog,404,3490
157.33.234.157,2026-02-12T23:07:43.018922,POST,wp-content,404,8850
12.142.32.52,2026-01-01T22:48:26.802925,DELETE,main/wp-content/posts,404,4075
201.211.44.89,2026-01-17T11:19:13.415945,POST,blog/tags,301,820
130.194.57.235,2026-02-05T17:34:39.918364,POST,category,301,993
116.20.11.67,2026-02-11T02:31:29.328041,GET,category/blog/blog,301,9455
26.55.11.147,2026-01-09T22:06:04.075660,POST,blog,301,2090
88.205.57.186,2026-02-11T12:55:54.108785,DELETE,app/main/categories,200,7762
26.17.182.64,2026-01-16T04:48:20.255892,POST,tags,500,4781
40.106.114.210,2026-01-06T06:36:09.981519,POST,category/tag,404,7877
176.102.8.223,2026-02-11T09:38:24.868283,GET,tag,404,173
46.189.87.232,2026-01-20T18:54:39.305133,GET,search/categories/categories,404,7982
115.144.223.205,2026-02-26T16:50:59.585701,POST,blog/list,301,6572
191.169.96.127,2026-01-19T13:45:31.438022,GET,main/category,200,9747
82.192.189.195,2026-02-07T01:06:49.077061,GET,category/blog,500,3868
214.13.203.93,2026-01-16T03:52:47.636773,DELETE,main/tags,200,6269
84.146.225.0,2026-02-26T00:16:35.390400,DELETE,category/explore/search,404,9642
138.195.155.215,2026-01-11T07:06:16.971302,POST,app,200,1752
92.123.207.58,2026-01-12T04:04:37.055276,PUT,posts/wp-content,301,1621
141.4.37.24,2026-02-16T21:37:39.128934,PUT,app/categories,301,5079
67.11.148.238,2026-02-26T23:17:46.663444,DELETE,explore/category/list,301,8828
42.30.238.216,2026-02-18T06:28:38.455042,POST,posts/search,404,6562
62.174.172.217,2026-01-10T04:47:50.283057,PUT,blog,200,279
45.28.32.223,2026-02-06T11:35:33.801513,POST,tag,301,7577
142.15.165.22,2026-02-21T03:45:04.129211,GET,tags/list,404,448
203.218.80.129,2026-01-03T20:54:56.561197,PUT,tags,404,826
31.245.240.151,2026-02-06T05:11:04.079863,PUT,tags,200,6656
141.159.117.25,2026-01-05T07:12:03.347810,PUT,tag,500,8390
183.94.7.13,2026-02-05T08:52:28.652597,DELETE,tag,301,9927
182.223.234.201,2026-02-26T01:30:16.300489,GET,explore,200,6936
128.185.110.196,2026-02-12T17:48:52.175354,DELETE,explore/main/list,301,7297
112.32.182.154,2026-02-12T06:58:35.498203,GET,search/wp-content/app,500,1305
157.163.132.111,2026-02-23T07:48:16.840504,GET,search,301,7802
179.121.171.244,2026-01-13T00:40:31.624678,PUT,blog,200,6948
131.14.170.15,2026-02-08T12:58:25.251092,GET,tag/search/tag,500,3181
200.164.219.9,2026-02-24T16:01:39.751377,DELETE,main/explore,200,3825
121.13.11.99,2026-01-04T02:13:47.786652,DELETE,tags/wp-content,404,1827
154.130.177.131,2026-01-03T22:31:08.962154,GET,explore/blog/tag,200,3449
180.143.61.169,2026-02-16T16:20:46.190059,POST,explore/explore,404,7565
112.22.122.250,2026-01-12T12:40:31.531584,GET,explore/wp-content,301,588
44.54.150.139,2026-01-04T06:16:28.340803,GET,posts/blog,500,5684
69.87.165.145,2026-01-29T16:09:03.992463,DELETE,tag/list/main,404,6190
188.250.65.236,2026-01-26T13:03:35.264236,PUT,list,301,3503
49.224.93.168,2026-02-20T21:23:10.952286,DELETE,main/search/app,500,3054
17.134.211.44,2026-02-26T16:30:41.014299,GET,blog/category,301,5662
41.240.110.55,2026-01-25T08:36:47.003860,POST,search/tags,200,2171
157.142.47.169,2026-01-18T19:57:39.234261,GET,blog/posts/tag,200,5297
204.68.241.14,2026-02-21T04:00:14.871736,PUT,categories/blog,404,4318
183.232.28.251,2026-01-30T23:44:01.421105,DELETE,search/main/categories,404,6581
20.63.65.23,2026-01-28T10:17:50.224035,GET,main/blog,301,5050
113.62.247.110,2026-01-23T19:17:17.800287,PUT,search/posts,500,5105
67.136.96.158,2026-01-16T06:26:01.808918,GET,search/category/tag,404,8550
149.55.155.25,2026-02-06T00:25:42.423932,DELETE,list/categories/tag,404,8089
67.125.153.213,2026-01-12T16:12:00.037773,PUT,posts/category/blog,404,5915
54.238.252.240,2026-01-23T06:15:40.387531,GET,main/list/wp-content,200,2549
34.95.107.82,2026-02-16T23:24:31.648916,DELETE,category,404,6692
195.196.6.140,2026-01-27T05:08:57.591724,POST,categories/main/explore,200,7023
50.165.8.62,2026-01-17T19:34:52.052788,GET,tag,200,505
193.17.20.83,2026-01-15T21:21:49.145789,POST,tags/wp-content,404,1990
208.49.172.23,2026-01-03T01:54:21.901832,POST,posts/list/blog,500,1987
85.80.75.168,2026-01-07T10:54:06.199888,POST,posts/categories,301,1074
97.36.162.210,2026-01-21T10:38:39.596153,POST,category,500,6867
27.255.49.35,2026-01-16T11:56:18.598994,POST,search/posts,500,6069
118.25.181.53,2026-01-11T08:34:09.943777,GET,blog,404,7186
170.153.201.16,2026-02-07T18:24:53.406656,PUT,wp-content,301,1482
2.29.168.53,2026-01-13T03:03:06.132745,POST,explore/explore/posts,404,820
95.78.184.137,2026-02-17T00:54:53.808295,POST,tags,200,6572
98.223.164.41,2026-01-18T00:54:28.287408,POST,tag/tags,404,3679
218.142.1.106,2026-01-17T06:30:07.633529,GET,list/search,404,2709
79.233.11.216,2026-02-24T05:33:10.086430,POST,blog/tags/explore,404,3793
168.22.225.221,2026-01-05T19:23:34.399902,POST,search/app,301,8358
96.91.29.77,2026-01-25T11:50:43.898052,GET,tags/tag/list,500,8623
163.6.246.245,2026-01-27T17:46:36.756185,GET,explore,500,1815
136.242.155.97,2026-02-12T14:02:49.155115,PUT,wp-content,301,7676
193.95.161.218,2026-01-31T16:33:30.612725,GET,blog,301,4778
154.36.149.194,2026-01-20T01:06:44.920334,PUT,tag,404,3473
79.101.109.186,2026-02-25T23:26:22.138210,GET,app,301,2830
128.144.192.123,2026-01-01T23:53:02.664386,GET,wp-content,301,3006
93.234.200.29,2026-01-21T13:44:14.492277,DELETE,blog/search/posts,404,339
50.247.201.30,2026-01-26T07:12:46.707890,DELETE,category,200,835
90.53.155.219,2026-02-24T09:35:34.431681,GET,wp-content/tag/search,200,3503
31.112.220.0,2026-02-08T07:11:13.299359,DELETE,app,404,6420
80.78.137.16,2026-01-15T07:11:12.675117,GET,explore/app/wp-content,301,3424
195.217.203.55,2026-02-15T05:30:53.878656,PUT,category/explore,500,8055
190.31.124.138,2026-02-24T09:03:37.434075,GET,posts/app,404,6771
208.74.162.2,2026-01-27T02:37:26.987346,PUT,categories,404,4621
139.86.59.133,2026-02-23T00:10:35.622722,DELETE,wp-content,404,6010
220.189.28.94,2026-01-03T19:53:49.171902,POST,app,301,563
147.9.184.30,2026-01-03T10:37:36.724153,POST,tags,500,8311
49.227.114.10,2026-01-08T21:57:34.623601,DELETE,list,200,9139
99.36.65.51,2026-01-28T02:32:43.933471,DELETE,list/app,200,112
38.133.70.123,2026-02-16T00:30:35.962224,DELETE,posts/list,404,5533
177.255.6.200,2026-01-17T01:42:07.599203,POST,search,404,1281
84.62.206.112,2026-02-17T01:33:07.990723,POST,tags,200,2754
75.60.198.64,2026-02-26T09:56:16.820716,DELETE,tags,404,2905
194.99.80.211,2026-02-11T20:03:20.226725,POST,app/main/categories,500,9284
51.26.83.32,2026-02-04T11:04:13.310381,DELETE,explore/tags,404,3081
16.226.197.224,2026-01-26T02:37:04.850102,POST,list/wp-content/tag,500,6754
22.178.17.238,2026-01-11T14:32:47.315593,DELETE,tags,301,4281
204.177.255.26,2026-02-05T04:04:06.435502,PUT,main,404,708
55.152.158.6,2026-01-09T12:32:28.300776,PUT,search,301,5634
153.96.99.72,2026-02-20T21:09:53.403005,DELETE,category/wp-content,301,482
194.228.117.148,2026-01-20T18:50:58.403852,GET,categories/search/categories,301,7721
159.133.249.93,2026-02-01T07:21:05.223161,PUT,explore/blog,301,9633
171.75.20.104,2026-02-06T09:56:42.470255,POST,list,200,1060
73.229.136.64,2026-02-03T23:04:28.534013,POST,wp-content/category/posts,200,3410
197.64.31.243,2026-02-23T13:21:42.567062,GET,posts/tags/app,301,9493
114.255.234.98,2026-02-28T01:53:12.265930,DELETE,posts,200,9625
83.101.122.94,2026-01-28T17:40:58.732280,PUT,search/app/posts,301,7129
40.34.158.44,2026-01-16T19:35:18.690817,POST,tag/app/explore,301,1882
190.12.97.68,2026-01-15T12:33:36.439970,POST,main,200,6166
187.117.104.40,2026-02-08T04:17:28.569144,POST,search/category/blog,500,9687
113.159.23.110,2026-01-02T03:39:38.391588,PUT,app,200,714
57.42.168.216,2026-02-25T05:04:57.102375,PUT,main/app,404,5799
41.161.46.20,2026-02-25T10:17:42.976461,PUT,blog/posts,404,8719
113.118.223.180,2026-01-17T16:24:29.031987,POST,app/wp-content/app,200,4826
211.16.212.68,2026-01-09T22:39:34.970767,GET,posts/tag/main,404,3599
118.219.154.102,2026-02-07T12:22:02.088370,PUT,blog/explore,500,2574
106.43.236.48,2026-01-29T02:08:58.595545,DELETE,main,301,3003
101.251.110.65,2026-02-24T06:59:03.614224,PUT,list,404,6634
19.194.177.212,2026-02-08T04:35:08.976360,GET,app/wp-content,301,517
196.198.202.170,2026-02-24T20:07:30.441299,DELETE,categories/blog/search,301,6286
173.147.71.128,2026-01-24T03:59:09.724182,PUT,posts/app/posts,301,110
181.117.240.178,2026-01-08T05:42:15.703700,POST,app/posts/posts,301,2260
119.14.44.77,2026-01-28T04:18:44.851343,PUT,search/search/tag,404,6085
46.190.167.179,2026-02-27T21:07:48.348324,DELETE,blog/category,500,628
187.1.241.153,2026-01-08T19:52:26.330619,POST,tags/list/tag,301,7301
161.144.158.181,2026-01-13T06:17:12.344311,DELETE,posts/category/search,404,524
15.204.141.13,2026-02-04T13:06:24.916209,PUT,search/tags/tags,500,1966
166.234.106.179,2026-01-09T22:41:40.502506,POST,app/wp-content/search,404,8945
39.28.111.6,2026-01-09T03:11:13.474240,GET,main/app,404,2070
142.191.98.126,2026-01-16T19:24:52.759972,GET,tags,301,5206
183.134.33.220,2026-02-03T04:50:56.229877,GET,search/wp-content/list,404,8893
79.126.54.156,2026-01-25T10:15:25.895111,DELETE,main,404,8004
104.228.242.99,2026-01-02T09:47:42.231547,PUT,posts,301,387
78.222.106.2,2026-02-25T03:24:33.668721,POST,list/search/tags,301,5777
176.10.177.70,2026-01-17T10:36:11.285087,DELETE,category/list/category,404,1318
189.23.201.45,2026-01-22T00:08:09.096094,PUT,posts/category,301,1843
141.182.254.188,2026-02-27T14:52:49.348735,PUT,explore/search/posts,404,8289
84.30.215.206,2026-01-01T11:10:26.932306,GET,main,500,7746
27.168.7.108,2026-01-23T20:08:54.291749,GET,app/explore,404,5273
139.32.123.202,2026-01-21T04:45:12.255205,GET,posts,500,5573
60.67.29.30,2026-02-08T11:22:52.784108,DELETE,tags/tag/posts,404,5159
166.158.54.102,2026-01-03T08:59:27.312099,PUT,app,404,4521
14.209.115.231,2026-02-07T17:59:51.870543,DELETE,wp-content/list/wp-content,500,1803
164.219.182.157,2026-01-03T06:22:01.138575,DELETE,blog/tag,500,7694
220.89.53.143,2026-02-19T15:19:09.731559,DELETE,tags/posts/search,404,2450
33.173.57.226,2026-02-21T07:59:47.361506,PUT,main/wp-content/categories,200,9234
190.131.3.141,2026-01-27T06:27:18.136838,POST,explore/posts,404,6032
159.117.162.66,2026-01-17T18:01:20.592952,PUT,category/categories,301,5016
104.227.128.31,2026-02-19T20:54:50.026814,PUT,list/app/blog,301,5841
34.109.100.225,2026-02-15T22:59:33.622927,GET,main,500,2833
206.179.187.140,2026-01-16T23:14:40.885550,PUT,tags/tag,500,8310
223.25.60.184,2026-01-02T22:36:01.591826,DELETE,wp-content/search,301,4110
132.99.28.187,2026-01-30T16:22:38.821227,GET,list/categories,200,7585
